"Game Name",Iteration,Alpha-Beta,MAST,MC-GRAVE,"Progressive History",Random,UCT,Portfolio,"UnWeighted Ensemble","Weighted Ensemble","Parallel UnWeighted Ensemble","Parallel Weighted Ensemble"
Janggi,1,100,100,100,0,0,0,100,100,100,100,100
Janggi,2,100,0,100,0,50,50,100,100,100,100,100
Janggi,3,100,0,0,100,50,100,100,100,100,100,100
Janggi,4,100,100,0,100,50,0,100,100,100,100,100
Janggi,5,100,100,50,100,0,100,100,100,100,100,100
Janggi,6,100,100,100,50,50,100,100,100,100,100,100
Janggi,7,100,100,100,100,0,100,100,100,100,100,100
Janggi,8,100,0,100,0,50,100,100,100,100,100,100
Janggi,9,100,100,100,100,0,0,100,100,100,100,100
Janggi,10,100,0,0,100,0,0,100,100,100,100,100
Janggi,11,100,100,100,100,50,0,100,100,100,100,100
Janggi,12,100,100,0,100,0,100,50,100,100,100,100
Janggi,13,100,100,50,100,0,50,100,100,100,100,100
Janggi,14,100,50,50,100,0,0,100,100,100,100,100
Janggi,15,100,100,50,100,0,100,100,100,100,100,100
Janggi,16,100,100,0,0,0,50,100,100,50,100,100
Janggi,17,100,100,50,0,0,100,100,100,100,100,100
Janggi,18,100,0,0,100,0,100,100,100,100,100,100
Janggi,19,100,100,50,50,0,50,100,100,100,100,100
Janggi,20,100,100,50,100,50,0,100,100,100,100,100
Janggi,21,100,0,100,0,0,0,100,100,100,100,100
Janggi,22,100,100,100,100,0,100,100,100,100,100,100
Janggi,23,100,0,100,100,50,100,100,100,100,100,100
Janggi,24,100,0,100,100,50,100,100,100,100,100,100
Janggi,25,100,100,0,0,50,100,100,100,100,100,100
Janggi,26,100,100,50,100,50,100,100,100,100,100,100
Janggi,27,100,0,100,100,0,50,100,100,50,100,100
Janggi,28,100,100,100,100,50,0,100,100,100,100,100
Janggi,29,100,100,100,100,0,0,100,100,100,100,100
Janggi,30,100,0,0,100,0,100,100,100,100,100,100
Janggi,31,100,0,0,100,0,0,100,100,100,100,100
Janggi,32,100,100,100,100,0,0,100,100,100,100,50
Janggi,33,100,100,0,100,0,100,100,100,100,100,100
Janggi,34,50,0,100,100,0,0,100,100,100,100,100
Janggi,35,100,100,100,0,0,100,100,100,100,100,100
Janggi,36,100,0,100,100,0,100,100,100,100,100,100
Janggi,37,100,100,100,100,0,0,100,100,100,100,100
Janggi,38,100,100,0,100,0,100,100,100,100,100,100
Janggi,39,100,100,0,0,0,0,100,100,100,100,100
Janggi,40,100,100,0,0,0,0,100,100,100,100,100
Janggi,41,100,50,50,50,50,50,100,100,100,100,100
Janggi,42,100,100,0,50,0,100,100,100,100,100,100
Janggi,43,100,0,0,100,100,0,100,100,100,100,100
Janggi,44,100,100,100,100,0,0,100,100,100,100,100
Janggi,45,100,100,100,0,0,0,100,0,100,100,100
Janggi,46,100,0,100,100,0,100,100,100,100,100,100
Janggi,47,100,50,100,100,0,100,100,100,100,100,100
Janggi,48,100,0,100,100,0,100,100,100,100,100,100
Janggi,49,100,100,100,50,0,100,100,100,100,100,100
Katro,0,0,0,0,0,0,100,0,0,0,100,100
Katro,1,0,0,0,0,0,0,0,0,0,0,100
Katro,2,0,0,0,0,0,100,0,0,0,0,100
Katro,3,0,0,0,0,0,0,0,0,0,100,0
Katro,4,0,0,0,0,0,0,0,0,0,0,100
Katro,5,0,0,0,0,0,0,0,0,0,0,0
Katro,6,0,100,0,0,0,0,0,0,0,0,100
Katro,7,0,0,0,0,0,100,0,0,0,100,0
Katro,8,0,100,0,100,0,0,0,0,0,0,100
Katro,9,0,0,0,100,0,0,0,0,0,0,100
Katro,10,0,0,0,0,0,0,0,0,0,100,0
Katro,11,0,0,0,0,0,0,0,0,0,100,100
Katro,12,0,0,0,0,0,100,0,0,0,0,0
Katro,13,0,0,0,0,0,0,0,0,0,0,100
Katro,14,0,0,100,0,0,0,0,0,0,0,100
Katro,15,0,0,0,0,0,0,0,0,0,0,0
Katro,16,0,0,0,100,0,100,0,0,0,0,0
Katro,17,0,0,0,0,0,0,0,0,0,0,0
Katro,18,0,100,0,0,0,0,0,0,0,0,0
Katro,19,0,0,0,0,0,100,0,0,0,0,0
Katro,20,0,0,0,0,0,0,0,0,0,0,0
Katro,21,0,0,0,0,0,100,0,0,0,0,0
Katro,22,0,0,0,0,0,100,0,0,0,0,0
Katro,23,0,100,0,0,0,100,0,0,0,100,0
Katro,24,0,0,0,0,0,0,0,100,0,0,100
Katro,25,0,0,0,0,0,0,0,0,0,0,0
Katro,26,0,0,0,0,0,0,0,0,0,0,0
Katro,27,0,0,0,0,0,0,0,0,0,0,0
Katro,28,0,0,0,0,0,0,0,0,0,0,0
Katro,29,0,0,0,0,0,100,0,0,0,0,0
Katro,30,0,0,0,100,0,100,0,0,0,0,0
Katro,31,0,0,0,0,0,0,0,0,0,0,0
Katro,32,0,100,0,0,0,0,0,0,0,0,100
Katro,33,0,0,0,0,0,0,0,0,0,0,0
Katro,34,0,0,0,0,0,100,0,0,0,0,0
Katro,35,0,0,0,100,0,0,0,0,0,100,0
Katro,36,0,0,0,100,0,0,0,0,0,0,0
Katro,37,0,0,0,0,0,0,0,0,0,0,0
Katro,38,0,0,0,100,0,0,0,0,0,0,0
Katro,39,0,100,0,0,0,0,0,0,0,0,0
Katro,40,0,0,0,100,0,100,0,0,0,100,0
Katro,41,0,0,0,0,0,0,0,0,0,0,0
Katro,42,0,0,100,100,0,0,0,0,0,0,0
Katro,43,0,0,0,100,0,0,0,0,0,100,0
Katro,44,0,0,0,0,0,100,0,0,0,0,0
Katro,45,0,100,0,0,0,0,0,0,0,0,100
Katro,46,0,0,0,0,0,100,0,0,0,0,0
Katro,47,0,0,0,0,0,0,0,0,0,0,0
Katro,48,0,0,0,0,0,0,0,0,0,0,100
Katro,49,0,0,0,100,0,100,0,0,0,0,0
"La Liebre Perseguida",0,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",1,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",2,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",3,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",4,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",5,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",6,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",7,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",8,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",9,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",10,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",11,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",12,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",13,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",14,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",15,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",16,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",17,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",18,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",19,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",20,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",21,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",22,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",23,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",24,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",25,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",26,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",27,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",28,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",29,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",30,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",31,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",32,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",33,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",34,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",35,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",36,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",37,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",38,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",39,100,100,100,100,100,100,100,100,100,100,100
"La Liebre Perseguida",40,100,100,100,100,0,100,100,100,100,100,100
"La Liebre Perseguida",41,100,100,100,100,0,100,100,100,100,100,100
